<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171123,000000,3368.0000000,3380.0000000,3334.5000000,3380.0000000,340529
20171124,000000,3388.0000000,3420.0000000,3371.5000000,3395.0000000,355334
20171127,000000,3385.0000000,3413.5000000,3353.5000000,3365.0000000,396137
20171128,000000,3368.5000000,3370.0000000,3298.5000000,3343.0000000,495366
20171129,000000,3342.0000000,3345.0000000,3271.0000000,3308.5000000,681812
20171130,000000,3302.0000000,3335.0000000,3262.5000000,3292.5000000,783608
20171201,000000,3289.0000000,3353.0000000,3267.0000000,3344.0000000,398449
20171204,000000,3338.5000000,3392.5000000,3303.5000000,3390.5000000,610907
20171205,000000,3378.0000000,3405.0000000,3352.0000000,3403.0000000,413104
20171206,000000,3392.0000000,3403.5000000,3372.0000000,3403.0000000,442477
20171207,000000,3390.0000000,3396.0000000,3360.0000000,3374.5000000,421300
20171208,000000,3384.0000000,3393.0000000,3370.5000000,3388.5000000,377288
20171211,000000,3391.0000000,3440.0000000,3390.0000000,3432.5000000,603665
20171212,000000,3445.0000000,3473.5000000,3426.5000000,3473.5000000,509396
20171213,000000,3463.0000000,3467.5000000,3440.5000000,3458.0000000,326376
20171214,000000,3452.0000000,3467.5000000,3424.0000000,3453.5000000,364558
20171215,000000,3446.5000000,3457.0000000,3391.5000000,3420.0000000,758534
20171218,000000,3420.0000000,3445.5000000,3362.5000000,3395.5000000,404388
20171219,000000,3396.5000000,3421.5000000,3371.5000000,3402.0000000,423882
20171220,000000,3406.5000000,3419.0000000,3373.0000000,3373.0000000,535425
20171221,000000,3311.0000000,3332.5000000,3285.0000000,3332.5000000,709193
20171222,000000,3332.5000000,3356.0000000,3318.0000000,3347.0000000,210510
20171225,000000,3353.0000000,3359.5000000,3320.0000000,3320.0000000,96613
20171226,000000,3320.0000000,3324.5000000,3283.5000000,3288.0000000,148779
20171227,000000,3300.0000000,3312.0000000,3269.0000000,3283.5000000,651347
20171228,000000,3281.5000000,3317.0000000,3262.5000000,3317.0000000,229632
20171229,000000,3306.5000000,3334.5000000,3278.5000000,3334.5000000,286251
20180103,000000,3341.0000000,3421.5000000,3340.0000000,3421.5000000,395453
20180104,000000,3427.5000000,3501.0000000,3392.5000000,3501.0000000,701627
20180105,000000,3498.0000000,3569.5000000,3491.0000000,3569.5000000,597301
20180109,000000,3577.0000000,3647.5000000,3576.0000000,3628.5000000,847898
20180110,000000,3640.0000000,3649.0000000,3594.5000000,3641.0000000,1024191
20180111,000000,3642.0000000,3689.5000000,3610.0000000,3687.5000000,664947
20180112,000000,3675.5000000,3942.0000000,3650.0000000,3908.0000000,2678386
20180115,000000,3933.0000000,3985.0000000,3876.5000000,3876.5000000,926976
20180116,000000,3887.0000000,3897.0000000,3767.5000000,3862.0000000,1157950
20180117,000000,3844.0000000,3868.5000000,3811.0000000,3851.5000000,807544
20180118,000000,3861.5000000,3890.0000000,3842.5000000,3855.0000000,979427
20180119,000000,3852.5000000,3885.5000000,3801.0000000,3825.5000000,662103
20180122,000000,3834.0000000,3871.0000000,3812.0000000,3870.0000000,610914
20180123,000000,3868.5000000,3870.0000000,3791.0000000,3841.5000000,818691
20180124,000000,3841.0000000,3852.5000000,3808.0000000,3850.0000000,523930
20180125,000000,3859.5000000,3860.0000000,3808.0000000,3825.0000000,1088608
20180126,000000,3819.5000000,3828.0000000,3780.5000000,3821.0000000,628492
20180129,000000,3826.0000000,3830.5000000,3759.0000000,3778.0000000,726608
20180130,000000,3753.0000000,3816.0000000,3703.0000000,3713.0000000,827096
20180131,000000,3700.0000000,3759.0000000,3697.0000000,3728.0000000,1035787
20180201,000000,3728.0000000,3762.5000000,3722.5000000,3760.5000000,506162
20180202,000000,3753.0000000,3798.0000000,3741.0000000,3797.0000000,691958
20180205,000000,3770.5000000,3787.5000000,3746.0000000,3752.0000000,723768
20180206,000000,3677.0000000,3718.0000000,3611.5000000,3655.5000000,1798247
20180207,000000,3686.5000000,3754.0000000,3675.0000000,3735.0000000,860437
20180208,000000,3715.5000000,3750.5000000,3681.0000000,3686.0000000,1005624
20180209,000000,3651.0000000,3679.5000000,3615.0000000,3617.5000000,1284030
20180212,000000,3635.0000000,3682.5000000,3621.0000000,3656.5000000,745625
20180213,000000,3663.0000000,3737.0000000,3650.0000000,3729.5000000,830472
20180214,000000,3730.0000000,3751.5000000,3685.0000000,3709.0000000,680365
20180215,000000,3736.0000000,3767.0000000,3726.5000000,3730.0000000,848052
20180216,000000,3746.0000000,3819.0000000,3735.0000000,3751.0000000,795551
20180219,000000,3755.0000000,3778.0000000,3705.5000000,3715.0000000,393621
20180220,000000,3714.5000000,3744.0000000,3686.5000000,3744.0000000,362052
20180221,000000,3735.0000000,3819.0000000,3731.5000000,3808.5000000,584017
20180222,000000,3790.0000000,3836.0000000,3772.0000000,3836.0000000,772007
20180226,000000,3868.5000000,3899.0000000,3814.0000000,3839.5000000,680629
20180227,000000,3836.5000000,3855.5000000,3786.0000000,3838.5000000,658939
20180228,000000,3816.0000000,3832.5000000,3775.0000000,3776.5000000,792666
20180301,000000,3767.5000000,3790.0000000,3741.0000000,3754.0000000,575379
20180302,000000,3750.0000000,3769.0000000,3675.5000000,3749.5000000,561753
20180305,000000,3752.5000000,3786.0000000,3726.5000000,3730.0000000,374002
20180306,000000,3744.5000000,3766.0000000,3727.5000000,3744.0000000,642927
20180307,000000,3724.5000000,3726.0000000,3690.0000000,3721.0000000,677599
20180309,000000,3710.0000000,3789.0000000,3706.0000000,3789.0000000,325216
20180312,000000,3786.5000000,3794.0000000,3740.0000000,3770.0000000,372537
20180313,000000,3767.0000000,3776.0000000,3742.0000000,3773.0000000,507728
20180314,000000,3753.5000000,3776.0000000,3735.0000000,3742.0000000,502865
20180315,000000,3746.5000000,3800.0000000,3718.5000000,3800.0000000,942981
20180316,000000,3791.5000000,3874.5000000,3773.5000000,3874.5000000,1187368
20180319,000000,3872.5000000,3880.0000000,3807.5000000,3815.0000000,580752
20180320,000000,3827.0000000,3869.5000000,3792.0000000,3860.0000000,744160
20180321,000000,3865.0000000,3937.0000000,3849.0000000,3874.0000000,783353
20180322,000000,3885.0000000,3903.0000000,3829.0000000,3857.0000000,605800
20180323,000000,3837.0000000,3915.0000000,3818.0000000,3874.5000000,1101700
20180326,000000,3875.0000000,3889.0000000,3800.0000000,3800.0000000,637023
20180327,000000,3831.5000000,3909.0000000,3820.0000000,3878.0000000,888225
20180328,000000,3858.0000000,3947.0000000,3850.5000000,3927.0000000,708407
20180329,000000,3931.0000000,3991.5000000,3916.5000000,3991.5000000,860928
20180330,000000,3988.0000000,4004.0000000,3961.0000000,3961.0000000,265634
20180402,000000,3965.0000000,4005.0000000,3955.5000000,3955.5000000,434343
20180403,000000,3960.5000000,3975.0000000,3920.5000000,3951.0000000,460181
20180404,000000,3945.5000000,3966.0000000,3897.0000000,3939.0000000,644493
20180405,000000,3942.0000000,3990.0000000,3942.0000000,3990.0000000,615901
20180406,000000,3967.5000000,3972.5000000,3918.5000000,3939.0000000,570461
20180409,000000,3920.0000000,3920.5000000,3532.5000000,3620.0000000,2907522
20180410,000000,3642.5000000,3935.0000000,3621.0000000,3908.5000000,2030557
20180411,000000,3879.5000000,4077.0000000,3865.0000000,4070.0000000,2053143
20180412,000000,4077.0000000,4098.0000000,3944.5000000,3979.0000000,1183797
20180413,000000,3980.5000000,3982.0000000,3882.5000000,3902.0000000,1187061
20180416,000000,3885.5000000,3935.5000000,3851.5000000,3892.0000000,755713
20180417,000000,3918.0000000,3951.0000000,3905.0000000,3940.0000000,1010952
20180418,000000,3935.0000000,4033.5000000,3927.5000000,4030.0000000,1086043
20180419,000000,4028.0000000,4056.0000000,3994.0000000,4015.0000000,704154
20180420,000000,4009.0000000,4029.0000000,3965.0000000,3985.0000000,433172
20180423,000000,3981.5000000,4019.0000000,3933.0000000,3974.0000000,818623
20180424,000000,4001.0000000,4063.0000000,3980.0000000,3999.5000000,730291
20180425,000000,3971.0000000,4029.0000000,3950.5000000,4029.0000000,506256
20180426,000000,4029.0000000,4157.0000000,4016.5000000,4140.0000000,957595
20180427,000000,4140.5000000,4215.0000000,4140.5000000,4212.0000000,796150
20180428,000000,4202.0000000,4202.0000000,4170.0000000,4178.5000000,83878
20180430,000000,4180.5000000,4243.0000000,4156.5000000,4156.5000000,536920
20180502,000000,4155.0000000,4206.0000000,4141.0000000,4141.0000000,577685
20180503,000000,4136.5000000,4160.5000000,4068.0000000,4068.0000000,712695
20180504,000000,4089.5000000,4128.0000000,4080.5000000,4108.0000000,558863
20180507,000000,4119.5000000,4176.0000000,4112.0000000,4121.0000000,297022
20180508,000000,4110.0000000,4180.0000000,4086.5000000,4180.0000000,693220
20180510,000000,4225.0000000,4288.0000000,4209.5000000,4235.0000000,900266
20180511,000000,4250.0000000,4383.0000000,4236.0000000,4383.0000000,950014
20180514,000000,4373.0000000,4407.5000000,4322.5000000,4407.5000000,814347
20180515,000000,4379.5000000,4404.0000000,4355.0000000,4392.0000000,860313
20180516,000000,4380.5000000,4418.0000000,4347.5000000,4410.0000000,758822
20180517,000000,4409.0000000,4430.5000000,4354.0000000,4354.0000000,672611
20180518,000000,4360.0000000,4450.0000000,4354.5000000,4450.0000000,765700
20180521,000000,4442.0000000,4453.5000000,4398.5000000,4398.5000000,497963
20180522,000000,4408.0000000,4414.5000000,4337.0000000,4360.0000000,749297
