<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160707,000000,9.4606700,9.5011800,9.4500000,9.4816800,398495
20160708,000000,9.4901000,9.5167300,9.4558000,9.4809000,418693
20160709,000000,9.4801000,9.4810000,9.4801000,9.4810000,2
20160710,000000,9.4817000,9.4842000,9.4722000,9.4803000,32
20160711,000000,9.4815000,9.4906300,9.4625000,9.4797000,458024
20160712,000000,9.4774700,9.4883300,9.4228000,9.4436700,458677
20160713,000000,9.4452000,9.4693800,9.4075000,9.4157000,509655
20160714,000000,9.4183000,9.4500700,9.4068000,9.4455900,628553
20160715,000000,9.4451600,9.4844300,9.4191600,9.4754500,611146
20160716,000000,9.4782000,9.4782000,9.4523000,9.4622000,6
20160717,000000,9.4706000,9.4768000,9.4538000,9.4633000,20
20160718,000000,9.4696000,9.4815300,9.4438000,9.4593000,396178
20160719,000000,9.4718000,9.4967400,9.4568000,9.4905600,493780
20160720,000000,9.4899600,9.4981000,9.4550000,9.4697700,542984
20160721,000000,9.4704000,9.4920300,9.4583000,9.4664000,595105
20160722,000000,9.4664000,9.5200300,9.4655000,9.4938000,559065
20160723,000000,9.4932000,9.5176000,9.4822000,9.5176000,5
20160724,000000,9.4938000,9.5039000,9.4893000,9.4976000,62
20160725,000000,9.4933900,9.5120300,9.4780000,9.4979600,535728
20160726,000000,9.5002500,9.5160300,9.4853000,9.5115600,735609
20160727,000000,9.5114900,9.5440200,9.4978000,9.5403600,794885
20160728,000000,9.5376000,9.5902800,9.5262000,9.5657200,593005
20160729,000000,9.5677000,9.5885500,9.5243000,9.5596700,621018
20160730,000000,9.5520000,9.5693000,9.5490000,9.5490000,5
20160731,000000,9.5453000,9.5693000,9.5418000,9.5503000,41
20160801,000000,9.5656000,9.5994600,9.5388000,9.5952600,545824
20160802,000000,9.5939700,9.5973300,9.5304200,9.5397000,567027
20160803,000000,9.5519000,9.5604800,9.5080000,9.5243600,578186
20160804,000000,9.5250000,9.5366300,9.4745000,9.4761600,567423
20160805,000000,9.4744500,9.5171400,9.4700000,9.4983000,498343
20160806,000000,9.4964000,9.5092000,9.4964000,9.5092000,5
20160807,000000,9.5018000,9.5018000,9.4858000,9.4938000,25
20160808,000000,9.4938900,9.5283600,9.4823000,9.5117500,517683
20160809,000000,9.5118600,9.5191000,9.4658000,9.4809800,516664
20160810,000000,9.4846500,9.4984100,9.4389000,9.4558000,629040
20160811,000000,9.4635000,9.4720000,9.4033000,9.4206000,582427
20160812,000000,9.4208000,9.4431200,9.4118000,9.4368000,474964
20160813,000000,9.4340000,9.4367000,9.4234000,9.4234000,5
20160814,000000,9.4300000,9.4381000,9.4218000,9.4266000,30
20160815,000000,9.4316000,9.4800300,9.4220000,9.4534100,477672
20160816,000000,9.4526500,9.4931300,9.4422000,9.4874500,576690
20160817,000000,9.4869000,9.5128300,9.4603000,9.5046500,563445
20160818,000000,9.5069000,9.5117500,9.4620000,9.4739600,611047
20160819,000000,9.4726000,9.5117000,9.4610000,9.4890000,593202
20160820,000000,9.4931000,9.4931000,9.4931000,9.4931000,1
