<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190415,000000,282.1297957,549.7400000,279.9721615,549.7400000,3067
20190416,000000,280.4108295,553.1400000,280.2935113,553.1400000,4920
20190417,000000,283.5121098,552.5000000,281.4411890,552.5000000,4903
20190418,000000,281.8186475,549.4400000,279.7681299,549.4400000,4916
20190422,000000,280.2578058,561.3300000,280.2578058,561.3300000,4921
20190423,000000,286.3226451,561.6400000,284.4404536,561.6400000,4916
20190424,000000,286.4807696,551.1900000,281.1504440,551.1900000,4915
20190425,000000,281.1504440,548.8500000,279.6406102,548.8500000,4917
20190426,000000,277.7584187,542.5400000,273.9226246,542.5400000,4914
20190429,000000,276.7382607,541.2600000,275.3814505,541.2600000,4920
20190430,000000,276.0853595,540.3900000,275.0345968,540.3900000,4911
20190501,000000,275.6415908,528.5100000,269.5767515,528.5100000,4895
20190502,000000,269.5818523,519.2700000,264.8483192,519.2700000,4910
20190503,000000,264.8687223,524.3600000,264.8687223,524.3600000,4914
20190506,000000,267.4650244,524.2100000,265.1288626,524.2100000,4915
20190507,000000,264.6391868,520.8300000,262.1959084,520.8300000,4861
20190508,000000,265.6644456,520.2900000,265.0115445,520.2900000,4608
20190509,000000,264.3586433,520.4800000,261.7266357,520.4800000,4894
20190510,000000,265.4859179,521.4000000,260.9411140,521.4000000,4891
20190513,000000,265.9551906,512.4900000,259.9209560,512.4900000,4890
20190514,000000,261.4103867,518.7000000,261.4103867,518.7000000,4914
20190515,000000,264.5779773,521.3100000,262.1857068,521.3100000,4919
20190516,000000,265.9092835,523.4000000,265.9092835,523.4000000,4921
20190517,000000,266.9753486,517.2800000,263.5476177,517.2800000,4921
20190520,000000,263.8536651,517.0900000,263.0885466,517.0900000,4544
20190521,000000,263.7567501,523.0300000,263.7567501,523.0300000,4906
20190522,000000,266.7866194,514.0500000,261.4766970,514.0500000,4896
20190523,000000,262.2061100,497.3700000,251.8566070,497.3700000,4552
20190524,000000,253.6979922,497.9500000,252.0096307,497.9500000,4901
20190528,000000,253.9938381,492.3100000,250.9537672,492.3100000,4914
20190529,000000,251.1169925,489.8100000,246.4191649,489.8100000,4910
20190530,000000,249.8417950,483.6800000,246.0060009,483.6800000,4919
20190531,000000,246.7150107,475.9100000,242.4711534,475.9100000,4908
20190603,000000,242.7516969,482.4800000,242.7516969,482.4800000,4871
20190604,000000,246.1029159,490.6700000,246.1029159,490.6700000,4913
20190605,000000,250.2804629,484.6200000,245.4041077,484.6200000,4895
20190606,000000,484.6200000,492.5300000,249.1531883,492.5300000,4874
20190607,000000,251.2292099,494.3700000,251.1220933,494.3700000,4785
20190610,000000,252.1677552,495.6000000,252.1677552,495.6000000,4901
20190611,000000,252.7951524,496.1000000,252.7951524,496.1000000,4911
20190612,000000,253.0501919,488.0200000,248.3013564,488.0200000,4918
20190613,000000,248.9287536,494.5400000,248.9287536,494.5400000,4921
20190614,000000,252.2544687,490.2600000,249.5918563,490.2600000,4919
20190617,000000,250.0713305,253.0858974,248.8114354,252.4533995,4847
20190618,000000,252.4533995,257.6204997,252.4533995,256.0902627,4808
20190619,000000,256.0902627,257.1920334,254.3049862,255.5852845,4829
20190620,000000,255.5852845,262.0224815,255.5852845,261.3440764,4906
20190621,000000,261.3440764,264.1036038,261.3440764,263.3843924,4904
20190624,000000,263.3843924,263.9454793,260.5024461,260.8339974,4919
20190625,000000,260.8339974,260.8339974,258.4213238,258.6202546,4875
20190626,000000,260.6299658,264.6850939,260.6299658,262.8182048,4911
20190627,000000,262.8182048,263.4456019,260.3749263,260.8288967,4910
20190628,000000,261.7164341,264.3178370,261.6603254,264.1342086,4899
20190701,000000,264.1342086,268.4290738,263.7873549,264.4708607,4907
20190702,000000,264.4708607,264.4708607,258.8446893,259.6200094,4909
20190703,000000,259.6200094,261.1604480,258.8548909,261.0737346,2757
20190705,000000,261.0737346,261.6399223,259.4414818,261.5277049,4918
20190708,000000,261.5277049,263.2874774,260.3086161,261.5736120,4916
20190709,000000,261.5736120,261.9714736,259.4516834,261.7674420,4912
20190710,000000,261.7674420,266.0980127,261.7674420,265.5573290,4911
20190711,000000,265.5573290,266.1490206,264.1801157,265.7613606,4897
20190712,000000,266.0112993,267.5415363,265.9551906,266.7152083,4891
20190715,000000,266.7152083,266.9447439,263.3537877,263.9046730,4907
20190716,000000,263.9046730,263.9046730,259.8189402,260.7931911,4916
20190717,000000,260.7931911,261.2828670,257.5082824,257.5082824,4916
20190718,000000,257.5082824,257.6051974,254.8660731,257.4725768,4908
20190719,000000,257.4725768,259.4669857,256.5697370,258.7375728,4907
20190722,000000,258.7375728,260.7370824,257.7786242,259.9311576,4917
20190723,000000,259.9311576,261.2726654,259.1354344,260.6962761,4911
20190724,000000,260.6962761,263.5017106,260.0484758,261.8388531,4889
20190725,000000,261.8388531,262.8794142,257.7225155,258.4009206,4897
20190726,000000,258.4009206,258.5590451,256.1514722,257.1410255,4913
20190729,000000,257.1410255,257.1410255,254.0652491,255.9882469,4915
20190730,000000,255.9882469,259.9362584,254.4427076,259.4210786,4907
20190731,000000,259.4210786,261.7725428,256.5544346,258.1917882,4555
20190801,000000,258.1917882,258.1917882,250.4283858,251.6321723,4501
20190802,000000,251.6321723,254.4427076,245.8274733,248.2452477,4813
20190805,000000,248.2452477,248.2452477,238.9363060,240.5685588,4791
20190806,000000,240.5685588,242.8945190,237.7070156,240.3390232,4857
20190807,000000,240.3390232,240.3390232,234.6822471,238.5486459,4692
20190808,000000,238.5486459,245.2867895,238.5486459,245.2408824,4883
20190809,000000,245.2408824,245.7917677,241.3183749,242.1140981,4846
20190812,000000,242.1140981,242.1140981,237.5488911,238.6506617,4904
20190813,000000,238.6098554,243.1903648,236.4114149,240.9919243,4546
20190814,000000,240.9919243,240.9919243,230.9178641,230.9586704,4867
20190815,000000,230.9586704,230.9586704,227.3575127,229.7395816,4637
20190816,000000,229.7395816,233.3509409,229.7395816,232.8408619,4882
20190819,000000,232.8408619,238.7832823,232.8408619,238.0640709,4919
20190820,000000,236.7378655,236.9469979,235.0444032,235.7840178,4899
20190821,000000,235.7840178,238.8699957,235.7840178,237.5233871,4906
20190822,000000,237.5233871,239.0995313,236.0798636,236.1818794,4893
20190823,000000,236.1818794,236.1818794,226.8423329,227.9747083,4678
20190826,000000,227.9747083,231.1371981,227.9747083,229.0356726,4886
20190827,000000,229.0356726,231.1678028,226.3373547,227.5411411,4907
20190828,000000,227.5411411,232.0706426,227.5411411,231.0096783,4893
20190829,000000,231.0096783,235.5289783,231.0096783,234.5955337,4889
20190830,000000,234.5955337,237.4162706,232.9683817,234.5343242,4901
20190903,000000,234.5343242,234.5343242,229.6222634,233.0397927,4839
20190904,000000,233.0397927,237.3448595,233.0397927,236.5287331,4905
20190905,000000,238.1048772,242.1600053,238.1048772,239.7779363,4878
20190906,000000,239.7779363,241.0021259,237.5947982,240.8440014,4850
20190909,000000,240.8440014,246.2559396,240.8440014,245.7968685,4914
20190910,000000,245.7968685,252.3003758,245.7968685,248.8777457,4892
20190911,000000,248.8777457,252.1014450,247.4801292,249.1327852,4916
20190912,000000,245.6846511,248.1891390,243.7871573,247.3985166,4735
20190913,000000,247.3985166,250.4742930,247.3985166,249.3980263,4914
20190916,000000,249.3980263,259.9260568,249.3980263,258.6151538,4909
20190917,000000,258.0846716,258.1152764,252.7594469,254.1978697,4884
20190918,000000,254.1978697,254.1978697,251.3261249,253.0399903,4915
20190919,000000,254.6059329,255.0139961,251.4689470,251.9178165,4919
20190920,000000,251.9178165,253.4633559,251.1782020,252.1830576,4920
20190923,000000,252.1830576,253.0756959,250.4130835,252.4227947,4913
20190924,000000,251.8566070,251.8566070,246.8119257,248.1534335,4813
20190925,000000,246.9700502,248.9389552,246.6078941,248.6788149,4845
20190926,000000,247.7453703,247.8065798,244.1595149,245.2765879,4821
20190927,000000,245.2765879,247.0414613,243.5576217,245.1592698,4732
20190930,000000,245.1592698,245.1592698,243.2770783,243.4607067,4889
20191001,000000,244.2819339,245.3479990,237.8906440,237.9365511,4744
20191002,000000,237.9365511,237.9365511,231.4330439,231.8258047,4769
20191003,000000,231.8258047,234.8250692,228.8826489,234.7485574,4631
20191004,000000,234.7485574,236.4267173,233.1928164,236.1716778,4877
20191007,000000,236.1716778,237.3091540,233.8253144,233.8304152,4867
20191008,000000,231.4228423,233.2234212,229.5100461,229.5559532,4768
20191009,000000,231.4024391,233.0295912,231.4024391,231.9635260,4882
20191010,000000,231.9635260,235.3657530,231.9635260,234.8658756,4819
20191011,000000,234.8658756,240.1400924,234.8658756,238.2783041,4719
20191014,000000,238.2783041,238.5078396,235.2229309,237.7784266,4910
20191015,000000,237.7784266,241.1296457,236.9316955,238.7424760,4661
20191016,000000,238.7424760,239.4361834,235.2994427,235.3147451,4609
20191017,000000,235.3147451,237.0337113,234.7638598,235.4728696,4741
20191018,000000,235.4728696,236.7429663,234.1721681,234.1721681,4863
20191021,000000,234.1721681,238.5435451,234.1721681,238.4415293,4702
20191022,000000,239.0791281,244.0574991,238.3293120,241.5275073,4527
20191023,000000,241.2010567,243.8483667,239.9105569,243.3484893,4779
20191024,000000,243.3484893,244.8736255,241.0225291,242.4048432,4902
20191025,000000,242.4048432,244.7512066,241.9202681,244.2513292,4906
20191028,000000,244.2513292,246.3579554,242.3793392,242.7057898,4909
20191029,000000,242.7057898,245.8019693,240.9256141,243.8483667,4897
20191030,000000,244.2258252,244.3380426,237.7784266,238.6353594,4853
20191031,000000,238.6353594,238.6353594,235.3555514,237.5998990,4885
20191101,000000,239.0230194,243.7208470,238.7628791,243.5882265,4881
20191104,000000,243.5882265,251.7494905,243.5882265,251.1118917,4912
20191105,000000,251.3924352,253.5245654,250.6069135,252.0402355,4847
20191106,000000,252.0402355,252.0402355,245.5979377,246.2304357,4868
20191107,000000,246.2304357,250.8211467,246.2304357,250.0611290,4847
20191108,000000,250.0611290,250.0611290,245.4194101,248.1840382,4852
20191111,000000,248.1840382,248.1840382,244.8838271,246.6589020,4915
20191112,000000,247.0465621,248.5308920,243.8840723,245.1847737,4890
20191113,000000,245.1847737,245.1847737,242.9914340,243.8279636,4869
20191114,000000,244.1391118,245.1541690,242.3997424,243.0679459,4902
20191115,000000,243.0679459,245.4500148,243.0679459,244.7614082,4903
20191118,000000,244.7614082,244.7614082,240.5583572,241.4101891,4901
20191119,000000,241.4101891,241.4101891,237.4927824,237.7427211,4853
20191120,000000,237.6049998,241.8998650,236.2634920,240.1451932,4782
20191121,000000,240.1451932,244.3074378,240.1145885,244.0115920,4827
20191122,000000,244.0115920,245.5826353,242.9149222,243.1699617,4877
20191125,000000,243.1699617,244.0319952,242.1396021,243.7361494,4880
20191126,000000,243.7361494,243.7361494,240.6144659,241.1908552,4893
20191127,000000,241.1908552,242.5323629,240.0635806,241.9814776,4914
20191129,000000,241.9814776,241.9814776,238.7475767,239.4361834,2576
20191202,000000,239.4361834,241.9814776,239.4055787,239.5484008,4809
20191203,000000,239.5484008,239.5484008,235.1362174,235.8962351,4718
20191204,000000,237.6560077,240.3288216,237.4417745,239.6249126,4852
20191205,000000,240.7725904,240.8593038,237.7325195,238.3599167,4887
20191206,000000,239.7371300,243.7004438,239.7269284,243.2158688,4877
20191209,000000,243.2158688,243.7769557,241.0378315,242.6292779,4915
20191210,000000,243.4045980,243.9962897,242.0324855,243.0934498,4869
20191211,000000,243.0934498,244.3839497,242.2008116,242.7159914,4896
20191212,000000,242.7159914,247.9494019,242.7057898,247.5311371,4628
20191213,000000,247.5311371,249.5153444,245.1643706,245.3684022,4518
20191216,000000,245.3684022,249.5459492,245.3684022,248.9338544,4910
20191217,000000,249.3623207,251.0455814,248.0259138,249.0460718,4901
20191218,000000,249.0460718,251.3822336,248.6431093,249.9132061,4912
20191219,000000,250.0203226,250.6681230,249.4796389,249.8979037,4904
20191220,000000,249.8979037,252.4431979,249.8979037,251.9943284,4901
20191223,000000,251.9943284,254.9986937,251.5811644,254.8150652,4916
20191224,000000,254.8150652,255.7485098,254.2182728,254.6671423,2760
20191226,000000,254.6671423,256.6564504,254.3202886,254.7385534,4919
20191227,000000,254.7385534,255.6260909,253.3766425,253.4633559,4914
20191230,000000,253.4633559,254.9527866,252.4329963,252.6523303,4901
20191231,000000,252.6523303,254.3457926,250.6579214,254.2947847,4907
20200102,000000,254.2947847,256.6513496,254.2947847,256.3759070,4899
20200103,000000,258.7171696,259.3496676,254.5804289,255.7026027,4810
20200106,000000,255.7026027,258.9926123,255.7026027,257.6817092,4892
20200107,000000,257.6817092,257.6817092,254.1009546,257.1971342,4870
20200108,000000,256.9012884,256.9726994,252.1269489,252.4380971,4747
20200109,000000,252.0147315,254.5396226,249.4235302,254.2998855,4819
20200110,000000,253.9479309,254.3049862,252.5146090,252.6880358,4891
20200113,000000,252.6880358,253.6418835,251.1373957,252.8359587,4841
20200114,000000,252.8359587,253.2695259,250.8160459,252.9940832,4795
20200115,000000,252.9940832,252.9940832,250.4997969,251.2751170,4875
20200116,000000,251.2751170,253.4123480,251.2751170,251.5556604,4865
20200117,000000,251.6882810,252.3105774,249.5408484,249.8928029,4884
20200121,000000,249.8928029,249.8928029,244.9807421,245.0470524,4887
20200122,000000,245.0470524,245.0470524,242.2926258,242.7618985,4862
20200123,000000,240.4614422,242.6037740,238.3956222,241.8029500,4791
20200124,000000,241.8029500,241.8029500,237.1000216,238.8291894,4857
20200127,000000,238.8291894,238.8291894,232.0247355,232.1318521,4680
20200128,000000,232.1318521,234.7434566,232.1318521,233.2285220,4831
20200129,000000,234.3149902,235.4116601,230.5965143,230.6526230,4803
20200130,000000,230.6526230,232.7031406,227.8114830,232.5348145,4612
20200131,000000,232.5348145,232.5348145,224.1440150,225.3427006,4458
20200203,000000,225.3427006,225.3427006,221.6395271,222.4556535,4745
20200204,000000,222.4556535,227.0565661,222.4556535,223.0269420,4773
20200205,000000,225.9445938,232.1471545,225.9445938,231.3718344,4599
20200206,000000,232.0400379,232.1369529,228.5000896,228.7551291,4771
20200207,000000,226.5668902,228.0614217,226.0007025,226.9953566,4740
20200210,000000,226.9953566,226.9953566,223.6135328,224.8836295,4886
20200211,000000,226.8984416,228.0716233,226.2761452,227.1534811,4835
20200212,000000,227.1534811,231.5248581,227.1534811,230.2649630,4888
20200213,000000,230.2649630,230.7087317,228.0410185,229.1580915,4853
20200214,000000,229.1580915,229.5253484,226.1435247,227.4238229,4907
20200218,000000,227.4238229,227.4238229,223.4911139,225.5671354,4859
20200219,000000,226.9188447,229.3315184,225.8221749,228.5153920,4882
20200220,000000,229.0815797,230.8464530,227.7604751,228.3215620,4801
20200221,000000,228.3215620,228.3215620,223.5727265,225.2253825,4711
20200224,000000,225.2253825,225.2253825,214.3300950,214.5851345,4370
20200225,000000,215.3706562,215.6460988,204.0877087,205.1792778,3660
20200226,000000,205.1792778,206.9492519,198.9359108,198.9359108,3852
20200227,000000,193.0546999,197.1608359,187.8875997,187.9437083,2901
20200228,000000,181.7870548,190.4532970,180.5730668,190.4379947,2393
20200302,000000,190.4379947,195.8652352,186.8980464,195.8193281,3406
20200303,000000,195.8193281,199.1603456,187.4081254,189.6167675,2703
20200304,000000,189.6167675,193.6973995,189.2546114,193.5953837,4021
20200305,000000,186.9694575,188.7802379,183.3734005,186.4644792,4012
20200306,000000,186.4644792,186.4644792,173.1004094,175.6150989,3123
20200309,000000,175.6150989,175.6150989,139.0118299,139.2821717,2026
20200310,000000,150.7640500,150.7640500,137.0327234,146.3977738,1324
20200311,000000,140.4808574,142.9445390,136.3288143,138.3844327,1749
20200312,000000,127.9125108,129.4376470,120.9703356,121.5314225,1451
20200313,000000,130.6108287,132.4165084,118.3026225,132.4114076,1625
20200316,000000,132.4879195,132.4879195,114.2525952,114.6402553,2664
20200317,000000,116.3490199,120.1950156,111.1513149,115.1707374,2570
20200318,000000,110.3606924,110.3606924,94.8491901,98.8686126,2138
20200319,000000,99.7714524,106.0658273,95.3235635,105.6526633,2441
20200320,000000,109.0395878,110.9472833,102.5615845,106.7646355,2529
20200323,000000,105.2292977,105.2292977,97.9402688,99.5113121,2032
20200324,000000,108.6723310,115.9970654,107.5909635,115.4665832,3035
20200325,000000,118.3485296,126.2292501,112.7631645,120.4806598,2886
20200326,000000,120.4806598,130.1109513,120.4806598,127.8002935,3404
20200327,000000,120.9295293,122.1078118,118.4148399,119.0524386,3861
20200330,000000,119.0524386,121.2151736,113.8343304,120.1236045,4024
20200331,000000,123.6686536,125.9691098,119.7920532,122.1945252,3611
20200401,000000,117.3691779,120.0164879,114.7320695,116.4051286,3911
20200402,000000,116.4051286,132.6307416,116.4051286,126.8464457,3502
20200403,000000,130.7587517,131.5442733,121.8221676,125.1478827,4301
20200406,000000,125.1478827,132.5695321,125.1478827,131.6564907,4127
20200407,000000,139.6851342,141.8019620,134.2680952,134.3191031,3900
20200408,000000,134.3191031,143.6382464,134.3191031,143.3934085,4580
20200409,000000,150.0295363,152.6462415,136.8694981,142.1743197,3749
20200413,000000,142.1743197,146.7905346,139.4351954,141.7152486,4628
20200414,000000,141.8274660,144.2503412,140.3431361,141.2000688,4281
20200415,000000,134.1099707,135.9819606,130.6312319,134.6863600,4329
20200416,000000,133.8498304,133.8498304,129.0754910,129.3305305,4262
20200417,000000,133.1918285,142.7915153,132.2787871,142.6333908,4272
20200420,000000,142.6333908,143.2148808,133.7682178,138.1855019,4665
20200421,000000,132.9469906,138.3385256,132.2634847,135.9513559,4096
20200422,000000,135.9513559,142.6690963,135.9513559,140.6593850,4550
20200423,000000,140.6593850,148.4023843,140.6593850,144.9899558,4348
20200424,000000,144.9899558,149.0297814,143.1026635,145.3317087,4564
20200427,000000,145.3317087,149.5143565,141.0878514,148.3921827,4913
20200428,000000,150.7079413,152.7839629,148.3819811,151.6617891,4889
20200429,000000,157.0023162,163.3579005,156.7013696,162.9804421,4901
20200430,000000,162.9804421,163.3425982,157.1196344,159.6547270,4347
20200501,000000,159.6547270,159.6547270,148.7339356,149.9428228,4896
20200504,000000,149.9428228,155.4720792,146.8772481,155.4312729,4920
20200505,000000,161.6083296,163.0059460,154.9211939,155.5740950,4920
20200506,000000,156.4463301,157.3542707,151.3557417,151.4628583,4919
20200507,000000,151.4628583,158.2163042,151.4628583,155.2323421,4843
20200508,000000,155.2323421,162.1082070,155.2323421,162.0367959,4902
20200511,000000,162.0367959,162.0367959,158.5835611,159.3180749,4919
20200512,000000,159.3180749,160.3994423,155.6557076,155.6557076,4032
20200513,000000,155.6557076,155.6557076,147.4281334,148.6880285,4764
20200514,000000,148.6880285,151.5954788,142.5619797,150.1366529,4846
20200515,000000,150.1366529,153.2481348,148.4074851,149.7795976,4869
20200518,000000,149.7795976,162.2867346,149.7795976,161.2818790,4895
20200519,000000,161.1798632,161.3634917,156.6452609,156.6452609,4903
20200520,000000,159.7669444,163.1691713,159.1395472,162.6845963,4914
20200521,000000,162.6845963,164.0261040,159.0681362,160.3178297,4919
20200522,000000,158.8028951,159.5578120,156.0892748,159.3894859,4918
20200526,000000,159.3894859,165.5359379,159.3894859,164.0414064,4568
20200527,000000,166.6020030,167.1936946,161.2614759,165.7909774,4803
20200528,000000,165.7552718,165.7552718,160.4912566,161.0931498,4802
20200529,000000,158.9100117,161.7613533,157.3644723,160.6646834,4719
20200601,000000,160.6646834,164.3066475,158.2214050,163.4344124,4915
20200602,000000,165.2247897,168.0200226,165.0972699,167.9384100,4918
20200603,000000,170.6979374,173.7839153,170.3306805,173.1463166,4918
20200604,000000,173.1463166,173.7584114,169.7491904,173.1616189,4920
20200605,000000,182.5980804,187.8467933,182.5980804,186.3063548,4916
20200608,000000,186.3063548,194.8858835,186.3063548,194.8654804,4919
20200609,000000,194.8654804,194.8654804,184.9750486,187.4744357,4900
20200610,000000,185.1178707,185.8931908,178.1399900,178.1399900,4913
20200611,000000,178.1399900,178.1399900,161.0472427,161.2767782,4728
20200612,000000,168.9483664,169.8665086,161.1798632,165.6787600,4789
20200615,000000,165.6787600,167.8823013,156.8951996,166.0868232,4907
20200616,000000,174.0899627,174.2174825,166.1786374,170.7591468,4876
20200617,000000,169.9634236,170.1674552,165.0717660,165.0870684,4892
20200618,000000,163.2813887,168.7545364,162.4448591,167.1018804,4906
20200619,000000,172.0751507,172.0751507,164.3525546,164.3525546,4906
20200622,000000,164.3525546,165.7195663,161.7460509,165.2859992,4919
20200623,000000,166.6326077,168.0710305,164.7963233,165.3166039,4918
20200624,000000,162.1286102,162.3122386,155.1762334,156.1249803,4913
20200625,000000,154.9926049,159.7159365,153.9928501,159.1242448,4916
20200626,000000,157.4868913,157.9051560,152.7839629,153.3552514,4909
20200629,000000,153.3552514,156.9768123,153.1920261,155.6965140,4891
20200630,000000,153.4623679,160.0882942,152.8859787,159.1905551,4907
20200701,000000,159.3384780,161.9296793,155.1813342,155.2629468,4914
20200702,000000,155.2629468,160.7360945,155.2629468,157.1145336,4911
20200706,000000,157.1145336,161.0421419,155.9158479,157.8745513,4917
20200707,000000,157.8745513,157.8745513,152.9114826,153.0951111,4904
20200708,000000,153.2583363,155.5995990,151.9066270,153.0441032,4911
20200709,000000,153.0441032,153.0441032,145.6071513,145.6989656,4787
20200710,000000,145.1378787,150.3865916,145.0817700,150.2998781,4914
20200713,000000,150.2998781,152.2432791,148.3411748,149.3562320,4561
20200714,000000,149.3562320,154.9160931,147.9943211,154.7324647,4897
20200715,000000,157.6144110,158.9610196,155.5944982,157.8643497,4917
