<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190730,000000,1905.2300000,1908.5300000,1882.5500000,1886.9200000,979000857
20190731,000000,1885.2500000,1896.9400000,1883.1800000,1886.5500000,1524628791
20190801,000000,1881.0600000,1888.3600000,1880.5800000,1881.5500000,1008842086
20190802,000000,1868.7000000,1878.7900000,1857.8700000,1860.6300000,1876240259
20190805,000000,1857.8600000,1859.2000000,1831.4700000,1833.6600000,1874233786
20190806,000000,1836.6300000,1847.5200000,1835.7400000,1840.6200000,1468380274
20190807,000000,1842.0700000,1847.2000000,1821.9300000,1837.1300000,2228529405
20190808,000000,1844.3000000,1848.5000000,1839.2600000,1841.5500000,1339241784
20190809,000000,1844.9400000,1846.8300000,1827.4200000,1829.9000000,1198569349
20190812,000000,1835.2700000,1839.4900000,1815.1600000,1817.3500000,1262798434
20190813,000000,1816.0600000,1816.7900000,1798.3200000,1813.9600000,1835070226
20190814,000000,1819.4200000,1820.8900000,1795.1000000,1799.2000000,1956488141
20190815,000000,1799.7900000,1800.8900000,1779.4400000,1785.4300000,1397156415
20190816,000000,1790.3600000,1793.0400000,1783.0900000,1783.0900000,783169347
20190819,000000,1788.2200000,1790.0300000,1773.4100000,1780.3500000,1547850803
20190820,000000,1781.4500000,1793.0000000,1780.7600000,1786.7600000,963606168
20190821,000000,1786.9700000,1809.2700000,1784.8800000,1808.8400000,1167868384
20190822,000000,1809.0300000,1814.0900000,1801.2300000,1811.6100000,1227080025
20190823,000000,1814.7300000,1819.1500000,1799.4400000,1800.7100000,1344362005
20190826,000000,1792.8200000,1810.1700000,1791.2400000,1804.4100000,755026174
20190827,000000,1806.6700000,1813.9400000,1804.5200000,1809.6800000,1750075500
20190828,000000,1812.1200000,1823.9300000,1810.3500000,1823.0100000,1161425844
20190829,000000,1825.8900000,1845.8900000,1824.5700000,1845.8900000,1819680767
20190830,000000,1846.5600000,1857.2900000,1842.5700000,1856.3000000,1656397099
20190902,000000,1855.5900000,1871.3900000,1855.5900000,1867.8300000,1028409776
20190903,000000,1867.1800000,1868.7100000,1849.0600000,1867.8600000,1455551980
20190904,000000,1871.0600000,1884.1100000,1864.4400000,1881.5400000,1507680900
20190905,000000,1890.1200000,1907.8600000,1890.1200000,1898.1200000,2678879543
20190906,000000,1900.1900000,1902.9100000,1876.5800000,1892.7700000,1515647013
20190909,000000,1893.7800000,1905.1900000,1892.3900000,1893.4000000,1326267645
20190910,000000,1894.7900000,1901.3200000,1886.6100000,1895.2900000,918911719
20190911,000000,1897.3800000,1909.4700000,1897.3800000,1901.8300000,1538550125
20190912,000000,1903.3100000,1925.5100000,1902.8500000,1921.8500000,3285908197
20190913,000000,1922.0200000,1972.4600000,1922.0200000,1972.4600000,6397886115
20190916,000000,1980.1200000,1983.7900000,1961.9200000,1961.9200000,3887328907
20190917,000000,1961.7200000,1963.3100000,1930.2000000,1931.1800000,4711811433
20190918,000000,1931.5000000,1950.2300000,1930.1700000,1941.5800000,3016436033
20190919,000000,1943.1500000,1948.8200000,1928.7000000,1928.7000000,2514981225
20190920,000000,1934.8900000,1935.5600000,1917.0900000,1917.0900000,2392032508
20190923,000000,1918.7100000,1922.3600000,1904.8400000,1912.9200000,1385517194
20190924,000000,1913.7100000,1917.3400000,1879.9500000,1879.9500000,1589326290
20190925,000000,1878.2400000,1880.9900000,1858.7900000,1866.6400000,2270499981
20190926,000000,1869.0100000,1892.8400000,1866.8300000,1880.9600000,1949873238
20190927,000000,1884.0200000,1885.9700000,1874.9000000,1879.0400000,1493414089
20190930,000000,1880.4900000,1883.8000000,1864.4000000,1883.8000000,1764843061
20191001,000000,1883.1400000,1896.2100000,1865.1900000,1866.0200000,2356615292
20191002,000000,1867.2400000,1867.4000000,1823.0700000,1824.3100000,2898754005
20191003,000000,1826.0300000,1841.3100000,1814.2000000,1838.8400000,2529340672
20191004,000000,1842.0200000,1851.5400000,1831.6700000,1837.7200000,1316428764
20191007,000000,1842.0900000,1848.7400000,1830.7400000,1838.8200000,897058714
20191008,000000,1843.6700000,1848.0400000,1835.8500000,1839.2700000,1257377992
20191009,000000,1839.8800000,1848.4400000,1836.6200000,1842.2700000,1068993290
20191010,000000,1845.1800000,1861.6500000,1840.5000000,1854.6900000,1828634721
20191011,000000,1862.0100000,1865.2400000,1845.5300000,1845.9300000,1775505696
20191014,000000,1846.2100000,1854.2300000,1836.5900000,1836.7800000,1128829790
20191015,000000,1836.6300000,1844.3100000,1832.6000000,1841.5600000,1104075911
20191016,000000,1842.8700000,1855.1400000,1840.2800000,1851.7300000,1210897886
20191017,000000,1855.4000000,1874.2300000,1851.3000000,1872.1800000,1753484779
20191018,000000,1870.4900000,1878.8900000,1867.0800000,1876.6100000,1263142759
20191021,000000,1876.5800000,1877.6100000,1867.9800000,1871.7700000,1199253479
20191022,000000,1872.1200000,1888.8900000,1871.5200000,1888.8900000,2205634207
20191023,000000,1885.2300000,1893.7800000,1880.1800000,1884.6900000,1927773452
20191024,000000,1886.5900000,1896.7600000,1883.7900000,1887.7300000,1760826691
20191025,000000,1885.3800000,1892.2100000,1868.2200000,1875.1400000,2340148027
20191028,000000,1874.3000000,1879.4600000,1857.5700000,1857.5700000,2186210381
20191029,000000,1858.2000000,1864.0600000,1854.7100000,1864.0000000,1891828762
20191030,000000,1862.5900000,1865.7100000,1856.4300000,1859.2700000,1871683234
20191031,000000,1859.0600000,1861.9100000,1849.3800000,1849.9700000,2300308882
20191101,000000,1852.5200000,1859.9200000,1850.0100000,1859.4000000,1947375614
20191105,000000,1869.2700000,1881.1800000,1867.7100000,1879.9800000,2881004843
20191106,000000,1884.8900000,1908.2000000,1883.0500000,1904.4100000,3361004120
20191107,000000,1904.9200000,1924.5500000,1898.8500000,1908.6100000,3874678132
20191108,000000,1904.8700000,1909.1100000,1896.2000000,1903.1800000,1858217225
20191111,000000,1906.1800000,1919.8600000,1906.1100000,1917.5900000,1922425174
20191112,000000,1920.8900000,1931.4500000,1908.1400000,1909.6400000,2278473220
20191113,000000,1905.6500000,1921.4800000,1904.3200000,1917.7000000,1742447604
20191114,000000,1918.9400000,1924.4300000,1894.8300000,1898.5100000,2455551520
20191115,000000,1902.9500000,1905.2600000,1893.6900000,1896.3500000,1946465991
20191118,000000,1900.9000000,1907.6100000,1898.4300000,1903.0200000,1153345086
20191119,000000,1904.2600000,1928.9600000,1902.3100000,1925.8800000,2611638114
20191120,000000,1922.6400000,1924.4700000,1911.5100000,1916.9000000,1590118503
20191121,000000,1914.4700000,1917.1000000,1908.0500000,1909.0300000,1347564925
20191122,000000,1909.9300000,1919.4600000,1907.2100000,1915.1300000,1574215999
20191125,000000,1924.6600000,1940.0200000,1924.5800000,1939.2300000,2405971417
20191126,000000,1942.5100000,1950.4800000,1920.9300000,1924.4900000,3025481594
20191127,000000,1924.4400000,1934.6300000,1917.5200000,1919.8500000,1749856966
20191128,000000,1920.5500000,1924.6600000,1907.6100000,1912.9700000,1120598507
20191129,000000,1912.4300000,1917.7200000,1908.4700000,1917.7200000,1095812954
20191202,000000,1920.5300000,1931.4400000,1920.4500000,1925.3000000,2081979302
20191203,000000,1924.3600000,1924.3600000,1886.0700000,1890.4700000,2162086356
20191204,000000,1894.7500000,1899.1500000,1885.3500000,1891.8100000,1439900752
20191205,000000,1895.5900000,1896.8000000,1891.2000000,1894.2100000,1046900944
20191206,000000,1897.2500000,1908.4900000,1894.8100000,1908.4900000,1110864719
20191209,000000,1912.6200000,1921.7600000,1910.6800000,1919.3300000,1417799466
20191210,000000,1919.9400000,1930.4800000,1913.9800000,1929.4900000,1762327659
20191211,000000,1933.0400000,1947.2200000,1933.0400000,1941.5400000,2211189023
20191212,000000,1940.4500000,1944.7200000,1933.4000000,1934.9100000,2321992169
20191213,000000,1942.9200000,1951.9500000,1936.0600000,1951.6300000,2223012544
20191216,000000,1956.5300000,1956.5300000,1939.3900000,1951.8300000,2632985900
20191217,000000,1957.6000000,1984.5200000,1951.6000000,1980.7900000,3470170128
20191218,000000,1982.9800000,2015.2800000,1982.1100000,2006.6800000,5613379192
20191219,000000,2009.4200000,2018.1000000,1986.9800000,1992.7300000,4628801492
20191220,000000,1993.1400000,1996.7400000,1980.9900000,1989.4000000,3249153290
20191223,000000,1990.1900000,2001.3700000,1988.1400000,1995.8000000,1938904530
20191224,000000,2000.9600000,2008.5700000,1995.7200000,2006.3200000,2254929602
20191225,000000,2010.7400000,2016.3600000,2006.5200000,2007.9900000,1480979637
20191226,000000,2008.0100000,2009.3100000,2001.3400000,2005.4400000,1281394887
20191227,000000,2009.1700000,2020.4500000,2008.4200000,2018.4500000,2159156168
20191230,000000,2021.0600000,2022.2200000,2006.9800000,2010.9900000,1952048776
20200103,000000,2016.4700000,2039.4900000,2014.6000000,2038.8400000,2053782634
20200106,000000,2038.3300000,2054.2800000,2033.5600000,2049.3100000,2033094719
20200108,000000,2046.0100000,2083.8400000,2034.4600000,2083.8400000,3465145393
20200109,000000,2086.8600000,2128.4500000,2081.9900000,2118.9600000,6151854786
20200110,000000,2107.1000000,2138.3900000,2107.1000000,2126.6000000,4575184257
20200113,000000,2129.8300000,2165.1500000,2127.8600000,2165.0900000,5028438981
20200114,000000,2176.6300000,2216.9700000,2174.0500000,2197.8700000,18705241022
20200115,000000,2202.4100000,2208.6100000,2152.6100000,2171.2900000,8662778958
20200116,000000,2181.1200000,2206.8700000,2180.7100000,2192.4600000,9107144810
20200117,000000,2192.7400000,2234.4700000,2192.3700000,2233.9100000,9148585572
20200120,000000,2246.3000000,2267.4100000,2242.1400000,2251.8700000,6445460879
20200121,000000,2234.8400000,2242.7500000,2221.0200000,2225.0100000,3796598950
20200122,000000,2235.6000000,2248.4900000,2209.6100000,2209.6100000,5940390454
20200123,000000,2196.0500000,2218.2000000,2178.0300000,2206.8500000,6632033272
20200124,000000,2226.0300000,2254.3200000,2222.3900000,2253.2100000,6570442961
20200127,000000,2220.4700000,2230.8900000,2174.1600000,2196.3500000,5357730591
20200128,000000,2204.4300000,2235.0500000,2182.8300000,2232.8800000,4434791470
